,id,id_cart,id_currency,id_customer,current_state,order_rows,total_paid,total_products
1422,1458,8543,1,1485,5,93605463;93606561;93605194;93606588,294.300000,253.560000
1423,1459,8553,1,1487,5,93604508;93606452,51.490000,40.060000
1424,1460,8556,1,1406,5,93605156;93606599;93606561;93606588,583.050000,492.180000
1425,1461,8404,1,398,5,93606561;93606600;93606452,99.900000,82.140000
1426,1462,8568,1,65,5,93606561;93606601;93604449;93606588,151.780000,135.770000
1427,1463,8541,1,1488,5,93606410;93606561;93604768;93606588,160.110000,142.650000
1428,1464,8504,1,1489,5,93600258;93606452,78.300000,62.220000
1429,1465,8574,1,1490,5,93600634;93606561;93606588,288.110000,248.440000
1430,1466,8575,1,1491,5,93605084;93606561;93606588,355.450000,304.090000
1431,1467,8576,1,1491,5,93605350;93606452,124.710000,112.610000
1432,1468,8577,1,1492,5,93604507;93604210;93606452,53.720000,41.900000
1433,1469,8593,1,319,5,93600004;9988288,38.380000,25.110000
1434,1470,8597,1,1357,5,93606448;93605905,56.710000,44.380000
1435,1471,8600,1,1494,7,93600167,41.250000,27.480000
1436,1472,8605,1,1497,5,93604503;93606452,74.230000,58.850000
1437,1473,8396,1,1460,5,93606452;93606404,55.600000,43.460000
1438,1474,8622,1,1238,5,93605008;93606452,55.330000,45.290000
1439,1475,8623,1,1425,5,93604210;93604212;93604464;93604991;93606442;93606529;93606448,109.040000,87.620000
1440,1476,8624,1,1499,5,93605864;93606588,635.310000,533.310000
1441,1477,8489,1,1500,5,93604962;93606588;93605350,293.590000,250.900000
1442,1478,8539,1,1081,5,93600053,25.580000,14.530000
1443,1479,8601,1,1501,5,93606452;93606397,63.310000,49.830000
1444,1480,8629,1,1424,5,93606588;93606608,179.640000,156.720000
1445,1481,8630,1,1503,5,93604464;93604211;93606452;93604267,72.820000,57.680000
1446,1482,8634,1,1490,5,93605809;93606452;93605805,124.260000,100.200000
1447,1483,8615,1,1506,5,93606389;93600149;93606588;93605459,287.460000,245.840000
1448,1484,8656,1,1508,5,93606395;93606588,237.950000,167.720000
1449,1485,8667,1,1509,5,93606083;93606561;93606588,376.570000,284.350000
1450,1486,8677,1,1281,5,93600698;93606561;93606588,209.590000,183.540000
1451,1487,8679,1,170,5,93604282;93606452,86.210000,68.760000
1452,1488,8649,1,874,5,93605193;93604300;93604493;93606452,50.230000,39.020000
1453,1489,8682,1,1511,5,93600438;93606452,53.190000,31.550000
1454,1490,8657,1,1512,5,93606452;93606515;93606561,134.380000,110.630000
1455,1491,8685,1,1513,5,93605910;93606521;93606561;93604714;93606588;93605463,273.140000,236.070000
1456,1492,8616,1,1218,5,93604287;93606452,66.440000,59.030000
1457,1493,8697,1,491,5,93604271;93604210;93606452;93604462,70.910000,56.110000
1458,1494,8617,1,1112,5,93605877;93606452;93606561,124.280000,92.380000
1459,1495,8709,1,1515,5,93605316;93606452,91.070000,72.770000
1460,1496,8712,1,874,5,93604543,25.680000,14.610000
1461,1497,8675,1,1488,5,93606587;93600635;93604776,272.210000,233.220000
1462,1498,8721,1,1165,5,93605103;93606561;93606588,366.440000,313.180000
1463,1499,8715,1,1516,5,93606452;93604832,63.360000,49.880000
1464,1500,8729,1,1029,5,93606655;93606452,70.100000,55.440000
1465,1501,8734,1,1519,5,93604295,19.870000,9.810000
1466,1502,8672,1,1521,5,93605933;93606561;93606588,160.650000,143.100000
1467,1503,8745,1,1237,5,93606561;93606387;93606452,145.880000,120.140000
1468,1504,8752,1,834,5,5167697;93604295,41.980000,28.090000
1469,1505,8750,1,1522,5,54630;93606452,63.360000,49.880000
1470,1506,8755,1,1523,5,93604267,21.000000,10.740000
1471,1507,8758,1,1525,5,93606387;93606561;93606452,145.880000,120.140000
1472,1508,8762,1,1192,5,93600927;93606561;93606588,160.650000,143.100000
1473,1509,8783,1,1527,5,93606448;93606515;93606561,126.380000,110.630000
1474,1510,8779,1,1491,5,93606448;93605297,74.440000,59.030000
1475,1511,8792,1,1528,5,93600698;93606561;93606588,209.590000,183.540000
1476,1512,8795,1,1529,5,93606295;93606448;93606561,107.930000,88.780000
1477,1513,8794,1,1528,6,93600698,209.590000,173.210000
1478,1514,8799,1,1282,5,93605601;93606452,96.620000,77.360000
1479,1515,8802,1,1530,5,93606386;93606561;93606588,215.100000,188.100000
1480,1516,8705,1,1531,5,93604503;93606452,74.230000,58.850000
1481,1517,8805,1,1532,5,93600889;93606452,68.910000,54.460000
1482,1518,8806,1,1237,5,93606594;93606448,82.960000,66.070000
1483,1519,8807,1,1533,5,93606561;93606387;93606501;93606588,167.170000,148.490000
1484,1520,8789,1,1104,5,93606524,41.190000,27.430000
1485,1521,8810,1,1535,5,93604276;93606561;93606588,172.290000,152.720000
1486,1522,8811,1,1536,5,93600957;93606561;93606448,118.780000,97.740000
1487,1523,8813,1,1537,5,93605618;93606452,79.980000,63.610000
1488,1524,8815,1,1237,5,93606451;93606264,52.280000,40.710000
1489,1525,8822,1,53,5,93605453;93605495;93604271,22.140000,24.900000
1490,1526,8843,1,817,5,93606662;93606587,175.380000,153.200000
1491,1527,8844,1,1538,5,93604279;93606561;93606588,152.400000,136.280000
1492,1528,8845,1,1539,5,93600639;93606561;93606588,166.200000,147.680000
1493,1529,8855,1,982,5,93604902;93606452,68.910000,54.460000
1494,1530,8856,1,1541,5,93606442;93604464,34.390000,21.810000
1495,1531,8842,1,379,6,93600715;93604210,21.750000,17.970000
1496,1532,8862,1,379,5,93604210;93604212;93604466;93604991;93605949;93606561;93600715;93606588;93606665,506.750000,429.130000
1497,1533,8819,1,1543,5,93600851;93605491;93606561;93604739;4342809;93606588,170.470000,151.210000
1498,1534,8864,1,1544,5,93606451;93606561;93606666,127.520000,104.970000
1499,1535,8866,1,1545,5,93605933;93606561;93606588;93604894;93606508,167.050000,148.400000
1500,1536,8869,1,1546,5,93604209;93604467;93606451;93606561;93604991,101.950000,83.830000
1501,1537,8871,1,1165,5,93600927;93606587,160.650000,141.030000
1502,1538,8873,1,1356,5,93606371;93606561;93606588,573.930000,484.650000
1503,1539,8870,1,1547,5,93606561;57400006;93606588,185.990000,164.040000
1504,1540,8882,1,136,5,93604941;93606561;93606588,443.270000,376.670000
1505,1541,8886,1,1549,5,93604332;93606561;93606588,221.610000,193.480000
1506,1542,8892,1,1550,5,93600250,23.430000,19.360000
1507,1543,8893,1,1551,5,93600537;93606561;93606588,310.280000,266.760000
1508,1544,8894,1,1552,5,93605302,38.190000,24.950000
1509,1545,8907,1,1268,5,93606326;93606561;93606588;93606669,154.380000,137.920000
1510,1546,8909,1,1555,5,93600405;93600404;93606561;93606588;93605570,210.410000,184.230000
1511,1547,8912,1,1134,5,93600668;93605245;93606452,63.300000,49.830000
1512,1548,8899,1,1556,5,93604561;93606561;93606588;93604573;93600370;93600369;93600366,1651.740000,1338.200000
1513,1549,8919,1,1125,5,93600927;93606561;93606588;93606398,175.010000,154.970000
1514,1550,8922,1,762,5,93604299;93606561;93606588,199.450000,175.160000
1515,1551,8913,1,814,5,93606561;93600369;93606588;93600370,221.490000,193.380000
1516,1552,8881,1,240,5,93606685,21.880000,11.480000
1517,1553,8951,1,1561,5,93604373;93606452,63.360000,49.880000
1518,1554,8903,1,1553,8,93606381;93606561;93606588,705.960000,593.770000
1519,1555,8954,1,1553,8,93606381;93606561;93606588,705.960000,593.770000
1520,1556,8958,1,1416,5,93605453;93604894,21.000000,10.750000
1521,1557,8961,1,1563,5,93606699,49.010000,33.890000
1522,1558,8963,1,1564,5,93604462;93604211;93606452,62.470000,49.130000
1523,1559,8883,1,462,5,93606452;93606706,74.440000,59.030000
1524,1560,8956,1,1553,8,93606381;93606561;93606588,705.960000,593.770000
1525,1561,8999,1,1566,7,93606561;93606588;93600931;93600930,221.550000,193.430000
1526,1562,8980,1,1568,5,93604212;93606452;93604210,60.570000,47.560000
1527,1563,9008,1,1569,5,93604279;93606561;93606588,152.400000,136.280000
1528,1564,8716,1,1570,7,93606561;93606661;93606451,133.020000,116.120000
1529,1565,9015,1,1571,5,93606713;93606451;93606561,137.950000,113.590000
1530,1566,9017,1,1566,5,93600930;93606587,155.110000,136.450000
1531,1567,8514,1,171,6,93606239;93606451;93607206,201.070000,170.290000
1532,1568,8591,1,1476,6,93606239;93606452,57.820000,45.290000
1533,1569,9027,1,1572,5,93606561;93605007;93606451,118.780000,97.740000
1534,1570,9030,1,1573,5,93606096;93606451;93606561,126.100000,103.790000
1535,1571,9031,1,1574,5,93606452;93606718,66.440000,59.030000
1536,1572,9047,1,866,5,93604597;93606561,114.350000,89.960000
1537,1573,9061,1,564,5,93606561;93604466;93606163;93604209,110.240000,86.570000
1538,1574,9076,1,103,5,93604465;93605433;93606561;93604209,115.240000,90.700000
1539,1575,9079,1,1579,5,93604210,17.990000,8.250000
1540,1576,9083,1,1125,5,93606426;93606452,118.780000,95.670000
1541,1577,9041,1,1578,5,93606561;93606588;93605742;93604307;93604824;93604341;93605318;93604399;93604391;93604570;93606162,1196.500000,999.180000
1542,1578,9088,1,1246,5,93604400;93606452,63.360000,49.880000
1543,1579,9090,1,1261,5,5025004;93606452;93606585,87.690000,69.970000
1544,1580,9091,1,572,5,93606561;93606588;93606720,1373.980000,1145.850000
1545,1581,9098,1,1580,5,5192901;93606561;93606588;93606722;93606723;93604894;5167697,352.660000,301.800000
1546,1582,9099,1,1582,5,93604770;93606452,57.820000,45.290000
1547,1583,9092,1,1581,6,93606561;93606588;93600250;93606379;93600698,571.510000,482.650000
1548,1584,9100,1,1583,5,93600698;93606561;93606588;93606379;93600250,779.040000,654.160000
1549,1585,9104,1,1555,5,93600404,41.190000,27.430000
1550,1586,9114,1,1584,5,93605626;93606452;93604502,85.800000,68.420000
1551,1587,9123,1,1587,5,93606561;93606588;93600639,166.200000,147.680000
1552,1588,9117,1,1411,5,93606561;93606588;93606467,198.050000,174.010000
1553,1589,9097,1,1578,5,93606587;93604570;93605267;93605498,459.750000,388.210000
1554,1590,9132,1,1578,5,5107410;93606452,99.690000,86.510000
1555,1591,9136,1,1588,5,5407410;93606561;93606588;5167697,276.970000,239.240000
1556,1592,9145,1,29,5,54630;93606452,63.360000,49.880000
1557,1593,9149,1,1589,7,93606703,26.510000,15.300000
1558,1594,9150,1,1590,5,93606561;93606588;93605892,214.150000,150.120000
1559,1595,9153,1,800,5,93605067;93605049;93606561;93606588,153.980000,137.590000
1560,1596,9156,1,1591,5,93606561;93606588;93606702,152.320000,136.220000
1561,1597,9164,1,1040,5,5173410;93606561,152.030000,121.100000
1562,1598,9086,1,1592,5,93600635;93606588,166.200000,145.610000
1563,1599,9167,1,1593,5,5201708;93606452,74.440000,59.030000
1564,1600,9170,1,1594,7,93606521;93606452;93606529;93604779,148.350000,126.720000
1565,1601,9146,1,435,5,93606165;93605408;93606452,93.230000,74.560000
1566,1602,9173,1,1595,5,93606374;93606452;93604533,141.500000,114.450000
1567,1603,9161,1,64,5,93600175;93606588;93606387;93604497;93606397;93605459,300.420000,256.550000
1568,1604,9180,1,1596,5,93604212;93604464;93606452;93606442;93604991;93604210,78.240000,62.170000
1569,1605,9197,1,1597,5,93606387;93606452,145.880000,118.070000
1570,1606,9199,1,714,5,93606516;93606588,284.670000,243.520000
1571,1607,9201,1,1600,5,93600084;93606452,52.120000,40.590000
1572,1608,9207,1,1602,5,93605774;93606588,243.780000,209.730000
1573,1609,9210,1,1603,5,93600265;93606452,58.580000,52.540000
1574,1610,9223,1,1605,5,93606387;93605459;93606588,193.030000,167.790000
1575,1611,9252,1,653,5,93605994;93606404;93604498;93606588,156.110000,137.270000
1576,1612,9222,1,65,5,93600903;93605780;93605245;93605321;93600933;93606587,459.690000,388.170000
1577,1613,9257,1,1065,5,93606588;93606665;93605731,382.860000,324.680000
1578,1614,9260,1,1606,5,93606588;93605349;93605101;93604295,560.730000,471.670000
1579,1615,9263,1,1594,5,93604267;93605297;93600889;93604210;93606448;93600004,0.100000,126.810000
1580,1616,9259,1,1610,5,93606588;93605354;93605414;93606397;93605154,225.210000,194.390000
1581,1617,9274,1,165,5,93606185;93604941;93606588,472.080000,381.880000
1582,1618,9279,1,1611,5,93606025;93606588,523.960000,441.280000
1583,1619,9286,1,931,5,93600889;93606448,68.910000,54.460000
1584,1620,9287,1,1281,5,93606532;93605297;93606448,106.530000,85.550000
1585,1621,9296,1,1612,5,5046211;93606534;93606519;93606588,241.450000,207.810000
1586,1622,9310,1,1139,5,93604529;93604294;93604292;93606448,52.820000,41.170000
1587,1623,9225,1,1155,5,93605939,44.520000,30.180000
1588,1624,9327,1,1615,5,93604538;93606588,238.230000,205.150000
1589,1625,9330,1,1616,5,93605813;93606588;5167697,409.970000,347.080000
1590,1626,9332,1,1612,5,93604212,19.300000,9.340000
1591,1627,9337,1,1617,5,93600957;93606448,118.780000,95.670000
1592,1628,9281,1,1618,5,93605414,27.890000,16.440000
1593,1629,9346,1,714,5,93604508;93606448,8.000000,39.130000
1594,1630,9179,1,1619,5,93605797;93606448,71.460000,56.570000
1595,1631,9366,1,1620,5,93606701,58.930000,42.090000
1596,1632,9371,1,774,5,93604210;93604465,57.780000,41.140000
1597,1633,9372,1,1622,5,93606588;93606385,468.800000,395.700000
1598,1634,9137,1,1345,5,2951005;2915307;93606157;93606588;93604498;29000009,485.180000,409.230000
1599,1635,9376,1,734,5,93606082;93606588,369.850000,313.920000
1600,1636,9379,1,1010,5,93606387;93604419;93606588,169.970000,148.730000
1601,1637,9389,1,1624,5,93605185;93604466;93604211;93604212,141.210000,110.080000
1602,1638,9392,1,1568,5,93606415,59.090000,42.220000
1603,1639,9395,1,1611,5,93605791,22.110000,18.280000
1604,1640,9273,1,1610,5,93606617;93606616,194.390000,160.660000
1605,1641,9400,1,1625,5,93606279,259.220000,214.230000
1606,1642,9402,1,1568,5,93606415,27.920000,21.420000
1607,1643,9405,1,1626,5,93604268,23.780000,13.040000
1608,1644,9406,1,959,5,93606700;93606701,543.890000,463.390000
1609,1645,9412,1,1627,5,93605622,96.620000,73.240000
1610,1646,9415,1,986,5,93600715;93604652,52.950000,37.150000
1611,1647,9416,1,1628,5,93605601;93604298;93604262,129.570000,100.480000
1612,1648,9417,1,1629,5,93605302,38.190000,24.950000
1613,1649,9419,1,1352,5,93606529;93606521,112.070000,86.010000
1614,1650,9365,1,1631,6,2525286,579.110000,478.600000
1615,1651,9428,1,1632,5,93604873,85.530000,64.070000
1616,1652,9436,1,572,5,93606027,342.130000,297.640000
1617,1653,9441,1,1634,5,93606387,145.880000,113.950000
1618,1654,9391,1,1542,5,93600889;93604383;93606561,171.690000,143.960000
1619,1655,9450,1,1635,5,93606731,37.320000,24.230000
1620,1656,9453,1,1004,5,93605570;93606561;93605054;93604293,245.840000,205.240000
1621,1657,9348,1,1636,7,93606005,37.870000,24.680000
1622,1658,9458,1,1637,5,93606406;93606561,176.270000,147.750000
1623,1659,9471,1,1624,5,93604991,18.370000,8.570000
1624,1660,9473,1,1638,5,93606561;93604637,188.360000,157.740000
1625,1661,9476,1,1639,5,93606561;93606737;93604800,299.140000,249.290000
1626,1662,9480,1,1641,5,93606561;93606387,145.880000,116.020000
1627,1663,9461,1,1642,5,93600906;93606561;5251794,177.220000,148.530000
1628,1664,9385,1,1108,5,93604212;93604466,35.140000,22.430000
1629,1665,9484,1,1645,5,93604776;93606561;93604770,151.360000,120.540000
1630,1666,9516,1,1646,5,93604498;93606469;93606561,418.840000,348.210000
1631,1667,9519,1,1647,5,93600426;93606561,107.690000,84.460000
1632,1668,9522,1,1649,5,93606284;93606561;93604529;93604528;93604527;93604300;93604262;93604294;93600165,345.070000,287.240000
1633,1669,9548,1,800,5,93605874,129.860000,100.710000
1634,1670,9551,1,1655,5,93604373,63.360000,45.760000
1635,1671,9552,1,198,5,93604894,11.390000,2.810000
1636,1672,9553,1,1521,5,93605731;93605901,53.690000,44.370000
1637,1673,9507,1,1542,5,93605951,91.070000,68.650000
1638,1674,9556,1,1658,5,93604490,74.440000,54.910000
1639,1675,9532,1,1660,5,93604465;93604211;93606561;93606619;93606620;93604212;93605130,139.120000,110.420000
1640,1676,9577,1,1662,5,5251794;93606448,74.440000,59.030000
1641,1677,9584,1,1663,5,93604212;93604462;93604211;93606448,73.770000,58.470000
1642,1678,9361,1,1621,5,93605610;93605613;93606561,310.890000,221.810000
1643,1679,9589,1,1064,5,93604310;93606561,210.520000,176.060000
1644,1680,9592,1,1180,5,93606246;93606561,369.850000,307.730000
1645,1681,9600,1,1665,5,93604398;93606448,63.360000,49.880000
1646,1682,9604,1,1667,5,93606382;93606561;93605934;93605763,288.000000,240.090000
1647,1683,9612,1,1668,5,93604210,37.960000,24.760000
1648,1684,9615,1,1425,5,93604991;93604212;93604652,53.790000,37.840000
1649,1685,9619,1,1185,5,93606438;93606561,207.230000,173.340000
1650,1686,9621,1,1148,5,93606552;93606561;93600889,171.690000,143.960000
1651,1687,9639,1,1450,5,93605551;93604377;93606561,171.690000,143.960000
1652,1688,9618,1,572,5,93606441,777.730000,676.580000
1653,1689,9641,1,1671,5,93605256,28.760000,23.770000
1654,1690,9633,1,1672,5,93605514,39.990000,26.440000
1655,1691,9514,1,1668,5,93606442;93604212,33.820000,21.340000
1656,1692,9653,1,1673,5,93604317;93606448,85.530000,68.190000
1657,1693,9662,1,1675,5,93606515;93606561;93606442;93600072,187.400000,156.950000
1658,1694,9666,1,1667,5,93605905;93606448,55.250000,44.380000
1659,1695,9670,1,1047,5,93606731;93606448;93606542;93604502,63.140000,49.690000
1660,1696,9684,1,1676,5,5167697;93606448,52.230000,40.670000
1661,1697,9694,1,1678,7,93604950;93606448,83.390000,66.430000
1662,1698,9696,1,1679,5,93605510;93605573;93606561;93604543,154.230000,129.530000
1663,1699,9699,1,1015,5,93605859;93606561,511.800000,425.050000
1664,1700,9702,1,1680,5,93606277;93606561,656.330000,544.490000
1665,1701,9704,1,1681,5,93606561;93606757,155.110000,130.260000
1666,1702,9708,1,1683,5,93606521;93606529;93606561,112.070000,88.080000
1667,1703,9712,1,1684,5,93606561;93606700,509.780000,423.370000
1668,1704,9719,1,1685,5,93606411,28.720000,23.730000
1669,1705,9731,1,1687,5,93605297;93606448;93604894;93606452,74.820000,65.960000
1670,1706,9734,1,1688,5,93600250,23.430000,19.360000
1671,1707,9739,1,1689,5,93604734,19.520000,16.140000
1672,1708,9750,1,1691,5,93606552;93606561,110.780000,93.620000
1673,1709,9749,1,1690,5,93606561;93606588,567.490000,464.670000
1674,1710,9755,1,1693,5,93600500;93606561,102.150000,79.880000
1675,1711,9757,1,643,5,93604742;93606448,68.910000,54.460000
1676,1712,9756,1,1694,5,93604212;93604210;93604466;93606561;93606585,106.280000,83.280000
1677,1713,9764,1,830,5,93604486;93606448,63.360000,49.880000
1678,1714,9778,1,1698,5,93604292;93604529;93604300;93604476;93605731;93606561;93604465;93604271,117.550000,89.310000
1679,1715,9800,1,1699,5,93600933;93606561,105.620000,75.310000
1680,1716,9801,1,1616,5,93606466;93606561,139.290000,110.570000
1681,1717,9745,1,1700,5,93600535;93606561;93605415;93604969;93605460;93600395,769.410000,637.940000
1682,1718,9812,1,834,5,93604894;5167697,33.500000,21.090000
1683,1719,9819,1,1683,5,93604714,38.730000,32.010000
1684,1720,9821,1,1701,5,93606561;93606819,173.620000,145.560000
1685,1721,9823,1,1702,5,93606561;93606588,162.730000,30.990000
1686,1722,9827,1,1703,5,93606037;93606561,164.350000,137.900000
1687,1723,9831,1,1705,5,93606715;93606448,62.290000,48.990000
1688,1724,9834,1,390,5,93606448;93605876,52.280000,40.710000
1689,1725,9838,1,1707,5,93604295;93604527,30.410000,18.520000
1690,1726,9840,1,1708,5,93606387;93606561,145.880000,116.020000
1691,1727,9843,1,1709,5,93606584;93606561;93604867;93606384,831.270000,689.070000
1692,1728,9711,1,171,6,93606561,266.750000,224.460000
1693,1729,9854,1,1711,5,93606561,115.000000,84.710000
1694,1730,9867,1,1713,5,93606561;93606762,155.110000,130.260000
1695,1731,9857,1,1619,5,93606537,48.660000,33.600000
1696,1732,9870,1,1715,5,93605206;93606448,52.280000,40.710000
1697,1733,9828,1,1704,5,93604211,47.950000,33.010000
1698,1734,9880,1,1717,5,93600889;93606448,68.910000,54.460000
1699,1735,9882,1,1718,5,93606561;93606387,149.880000,116.020000
1700,1736,9883,1,1720,5,93606561;93605103,366.440000,304.920000
1701,1737,9893,1,1721,7,93606407,19.540000,16.150000
1702,1738,9878,1,1722,5,93606533;93606448,85.530000,68.190000
1703,1739,9903,1,1476,6,93600060;93606448,203.100000,82.220000
1704,1740,9885,1,1415,5,2525315;93606562;93606387;93606588,308.420000,191.680000
1705,1741,9873,1,1714,5,93606561;93600465;93604894;93600459,158.440000,133.020000
1706,1742,9923,1,1724,6,93606561;93604356,107.690000,84.460000
1707,1743,9931,1,1726,5,93606467;93606561,2692.460000,2694.530000
1708,1744,9937,1,1727,5,93606376;93606561,146.490000,116.520000
1709,1745,9926,1,619,5,93604211;93606448;93605495;93604466,65.890000,51.950000
1710,1746,9944,1,1729,5,93604607;93606448,78.440000,59.030000
1711,1747,9949,1,1730,5,93604282;93600998;93604487;93606561;93604734,182.370000,152.800000
1712,1748,9958,1,1731,5,93604652,41.190000,27.430000
1713,1749,9971,1,1726,5,93606588;93606829,1905.000000,1913.260000
1714,1750,9954,1,1732,7,93606561;93606677,358.820000,298.620000
1715,1751,9977,1,1735,5,93600933;93606561,194.230000,148.540000
1716,1752,9980,1,1675,5,93600092;93606284;93606588,243.420000,209.430000
1717,1753,8984,1,1736,5,93606588;93606825;93604969,177.230000,154.720000
1718,1754,9961,1,1737,5,93606561;93604498;93605927;93604210,428.830000,356.460000
1719,1755,10010,1,1730,5,93604894,3.390000,2.810000
1720,1756,10011,1,1214,5,93606561;93606600,320.930000,267.300000
1721,1757,9957,1,1739,5,93600828;93605948;93606561;9598298,201.550000,168.640000
1722,1758,10012,1,1165,5,93604941,443.270000,366.340000
1723,1759,10019,1,1737,5,93605697,87.380000,72.210000
1724,1760,10024,1,1740,5,93605791;93606576;93600370,93.170000,70.390000
1725,1761,9916,1,793,5,93605368;93604295,31.740000,19.620000
1726,1762,9956,1,919,5,93605104;93606561,355.500000,295.870000
1727,1763,9928,1,1742,5,93606361;93606561;93605765;93606718;93600935,704.180000,584.040000
1728,1764,10022,1,1729,5,93605993,89.530000,64.070000
1729,1765,10039,1,629,5,57400091;93606561,188.360000,157.740000
1730,1766,9788,1,1744,5,93604497,33.430000,21.020000
1731,1767,10042,1,1745,5,93604276;93606561,172.290000,144.460000
1732,1768,10050,1,1692,5,93604541;93606561;93605803,398.880000,331.730000
1733,1769,10058,1,1619,5,93606595,25.520000,14.480000
1734,1770,10060,1,1746,7,93604626,127.550000,91.550000
1735,1771,10079,1,1747,5,93605260,34.490000,21.900000
1736,1772,10091,1,1749,5,93600698;93606561,209.590000,175.280000
1737,1773,10085,1,1751,5,93604487,63.360000,45.760000
1738,1774,10099,1,774,5,93606620;93606619;93604465;93606835;93606838;93604991;93606561;93605154;93600933;93600889,399.350000,332.110000
1739,1775,10103,1,1752,5,93604798;93606561,129.860000,102.780000
1740,1776,10106,1,572,5,93606842,17.180000,7.580000
1741,1777,10074,1,1631,5,93606384;93606561,435.710000,362.160000
1742,1778,10114,1,1753,5,93606535,50.070000,34.770000
1743,1779,9255,1,1488,5,93606466,185.590000,153.380000
1744,1780,10120,1,1755,5,93606838;93606835;93604464;93604267,74.380000,54.850000
1745,1781,10128,1,1488,5,93606562,32.090000,26.520000
1746,1782,10158,1,1757,5,2925308;93606561,365.690000,304.300000
1747,1783,10167,1,714,5,93604652,8.470000,27.430000
1748,1784,10005,1,171,6,93606561;93606516,284.670000,237.330000
1749,1785,10188,1,722,5,2525309;93606561,193.040000,161.610000
1750,1786,10160,1,1758,5,93604462;93604211;93604267;93604508;93606561,111.640000,87.720000
1751,1787,9710,1,1521,5,93606397;93604502,30.680000,25.360000
1752,1788,10181,1,1762,5,93604287;93605731;93604894;93604332;93606561;93604243,369.770000,289.500000
1753,1789,10195,1,776,5,93604652,39.240000,25.820000
1754,1790,10198,1,1764,5,93604832;93605223;93606561;93600250;93600081,147.560000,124.020000
1755,1791,10200,1,1765,5,93606561;93606762,145.980000,122.720000
1756,1792,10192,1,1261,5,93606561;93605163,375.480000,312.380000
1757,1793,9989,1,958,5,93604873;93600638;93606561,177.230000,148.540000
1758,1794,9892,1,1684,5,93600770;29000009;93606588;93600498,312.780000,266.750000
1759,1795,10202,1,1766,5,2525275;93606561,408.790000,339.910000
1760,1796,10084,1,1767,5,93606397;93605103;93606561;93604495;93600170;93600404,456.740000,379.540000
1761,1797,10204,1,1762,6,93606479,55.770000,27.910000
1762,1798,10203,1,1768,5,93600085;93606501;93606384;93606561,419.280000,348.590000
1763,1799,10161,1,572,5,93606537;93606587,294.730000,251.840000
1764,1800,10211,1,1771,5,93605338;93606561;5107410;5107410,271.060000,226.080000
1765,1801,10218,1,1773,5,93606336;93606561,449.820000,373.820000
1766,1802,10216,1,1772,5,93606379;93606561,449.660000,373.690000
1767,1803,10205,1,1071,5,93604832;93605316;93606561;93605353;93600973;93600974,872.330000,713.090000
1768,1804,10223,1,1774,5,93605909;93606572,100.730000,76.640000
1769,1805,10227,1,1071,5,93604833,111.690000,82.390000
1770,1806,9758,1,1775,7,93606084;93606561,175.190000,146.860000
1771,1807,10240,1,1777,5,93606561;93606396,158.970000,133.450000
1772,1808,10242,1,1776,5,93604502;93600960;93606561;93606616;93604486,161.960000,135.920000
1773,1809,10257,1,1780,5,93606561;93606819,173.620000,145.560000
1774,1810,10248,1,1781,5,93605776;93606561;93605316;93600910;93604815;5164106;93605783,693.380000,575.110000
1775,1811,10029,1,1783,5,93600715;93604466;93605185;93606561;93606619,120.770000,95.270000
1776,1812,10166,1,1759,5,93605088;93605088,70.500000,51.660000
1777,1813,10275,1,1784,5,93606096;93606561;93606090;93600076,223.910000,187.120000
1778,1814,10293,1,1772,5,93605459,63.150000,45.580000
1779,1815,10301,1,1787,5,93606210;93606561,177.280000,148.580000
1780,1816,10303,1,1788,5,93604543;93600711;93606561,154.020000,129.360000
1781,1817,10304,1,1789,5,93600263,53.010000,33.890000
1782,1818,10330,1,1425,5,93606838;93606835;93604464;93604991,62.680000,45.180000
1783,1819,10334,1,1792,5,93606561;93606852,858.680000,711.720000
1784,1820,10339,1,1258,5,93604279;93606561;93604267,165.400000,138.760000
1785,1821,10342,1,1793,7,93604437;93606561,183.200000,139.420000
1786,1822,10345,1,1784,5,93606387;93605514;93606588;93606479,210.880000,182.540000
1787,1823,10346,1,1794,5,93600081,16.550000,13.680000
1788,1824,10349,1,1795,5,93606576;93606090,105.070000,80.220000
1789,1825,10350,1,1795,5,93606386;93606561,215.100000,179.840000
1790,1826,10356,1,1796,5,93605241,38.980000,25.600000
1791,1827,10359,1,1797,5,93606490,39.270000,25.840000
1792,1828,10362,1,1798,5,93606561;93606574,207.130000,173.250000
1793,1829,10363,1,1799,7,93600092,85.220000,63.820000
1794,1830,10365,1,1800,5,93600097;93606561,107.280000,84.120000
1795,1831,10380,1,1546,5,93604503,74.230000,54.730000
1796,1832,10327,1,1791,5,93606561;93600945,221.610000,185.220000
1797,1833,10387,1,1726,5,93606829;93606587,702.800000,711.060000
1798,1834,10394,1,1802,5,93600972,96.680000,73.290000
1799,1835,10344,1,1776,5,93606285;93604714;93606587,204.930000,177.620000
1800,1836,10405,1,1803,5,93605635;93606561,232.700000,194.380000
1801,1837,10419,1,1714,5,93606466,19.180000,15.850000
1802,1838,10418,1,941,5,93606385;93606561;93600638,599.640000,512.970000
1803,1839,10420,1,1805,5,93606561;58433,177.280000,148.580000
1804,1840,10415,1,1804,5,93600263,49.010000,33.890000
1805,1841,10421,1,1806,5,93606430;93605731,52.830000,37.050000
